NZ_GL637642.1	0.030303030303030304
NZ_GL637643.1	0.030303030303030304
NZ_GL637644.1	0.030303030303030304
NZ_GL637645.1	0.030303030303030304
NZ_GL637646.1	0.030303030303030304
NZ_GL637647.1	0.030303030303030304
NZ_GL637648.1	0.030303030303030304
NZ_GL637649.1	0.030303030303030304
NZ_GL637650.1	0.030303030303030304
NZ_GL637651.1	0.030303030303030304
NZ_GL637652.1	0.030303030303030304
NZ_GL637653.1	0.030303030303030304
NZ_GL637654.1	0.030303030303030304
NZ_GL637655.1	0.030303030303030304
NZ_GL637656.1	0.030303030303030304
NZ_GL637657.1	0.030303030303030304
NZ_GL637658.1	0.030303030303030304
NZ_GL637659.1	0.030303030303030304
NZ_GL637660.1	0.030303030303030304
NZ_GL637661.1	0.030303030303030304
NZ_GL637662.1	0.030303030303030304
NZ_GL637663.1	0.030303030303030304
NZ_GL637664.1	0.030303030303030304
NZ_GL637665.1	0.030303030303030304
NZ_GL637666.1	0.030303030303030304
NZ_GL637667.1	0.030303030303030304
NZ_GL637668.1	0.030303030303030304
NZ_GL637669.1	0.030303030303030304
NZ_GL637670.1	0.030303030303030304
NZ_GL637671.1	0.030303030303030304
NZ_GL637672.1	0.030303030303030304
NZ_GL637673.1	0.030303030303030304
NZ_GL637674.1	0.030303030303030304
